:::MLLOG {"namespace":"","time_ms":1715260998108,"event_type":"INTERVAL_START","key":"power_measurement_start","value":"null","metadata":""}
:::MLLOG {"namespace": "", "time_ms": 1715261435190, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 6162, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261437094, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 3186, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261439200, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2604, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261441084, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2629, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261443245, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2554, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261445189, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2196, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261447251, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2163, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261449296, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2188, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261451235, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2148, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261453299, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2194, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261455200, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2155, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261457199, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2166, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261459297, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2184, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261461180, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2184, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261463253, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2165, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261465177, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2190, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261467343, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2148, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261469255, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2189, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261471325, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2170, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261473236, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2179, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261475302, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2164, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261477300, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2154, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261479351, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2169, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261481189, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2142, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261483366, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2178, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261485391, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2157, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261487291, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2171, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261489304, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2174, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261491223, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2310, "metadata": ""}
:::MLLOG {"namespace": "", "time_ms": 1715261493327, "event_type": "POINT_IN_TIME", "key": "power_reading", "value": 2165, "metadata": ""}
:::MLLOG {"namespace":"","time_ms":1715260998108,"event_type":"INTERVAL_END","key":"power_measurement_stop","value":"null","metadata":""}
